id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
29708,4.31,8.25,75.22,56.67,1.53,2,59.03,1
29709,3.42,7.4,67.39,57.4,2.27,1,57.2,1
29710,6.09,9.12,77.07,68.48,0.2,4,60.16,1
29711,10.18,6.34,56.22,100.0,1.8,3,76.71,1
29712,1.89,7.38,66.87,61.69,3.75,1,39.1,0
29713,5.73,8.6,81.41,74.62,2.52,1,61.64,1
29714,2.2,7.1,89.19,73.1,5.03,5,64.48,1
29715,0.67,8.2,90.83,59.63,6.4,5,43.5,1
29716,2.93,11.23,47.56,43.74,1.02,3,30.17,0
29717,1.43,7.22,92.62,43.93,3.21,4,40.08,1
29718,4.75,6.95,78.96,74.15,2.9,1,52.83,1
29719,4.55,6.83,81.49,62.94,1.21,3,59.9,1
29720,3.14,6.74,53.83,63.85,1.33,3,44.25,1
29721,6.21,9.87,44.91,88.08,3.9,3,54.74,1
29722,2.86,7.04,87.38,64.18,9.46,2,75.74,1
29723,3.22,8.56,83.71,29.11,2.23,3,45.54,1
29724,1.79,5.57,40.51,73.02,0.81,4,11.56,0
29725,2.84,7.19,83.71,55.52,1.58,3,48.49,1
29726,4.67,8.45,68.46,69.64,9.19,4,73.03,1
29727,2.87,8.5,98.23,50.31,4.66,5,52.27,1
29728,0.8,9.35,78.02,74.41,1.48,4,40.28,1
29729,4.21,7.71,76.61,60.53,3.17,3,46.35,1
29730,4.43,9.57,81.36,59.62,2.45,5,68.54,1
29731,1.66,8.88,88.25,42.74,6.76,2,22.76,0
29732,3.48,9.35,93.64,75.6,1.53,3,62.68,1
29733,1.67,7.07,93.92,36.1,1.6,2,44.63,1
29734,2.51,6.31,82.8,35.98,0.57,4,46.7,1
29735,3.55,4.87,63.47,69.57,1.04,3,36.0,0
29736,1.27,6.79,93.37,70.82,2.29,3,48.3,1
29737,4.94,8.5,30.5,59.0,0.29,3,36.16,0
29738,0.78,8.34,83.74,46.74,2.14,4,39.7,0
29739,0.99,6.79,89.22,77.33,2.95,3,45.06,1
29740,2.38,6.0,92.34,85.77,4.02,5,56.78,1
29741,5.87,6.18,79.81,65.86,0.61,1,55.64,1
29742,2.85,10.3,76.35,32.65,2.31,3,32.16,0
29743,9.08,7.44,95.18,62.58,0.77,5,70.61,1
29744,3.33,7.33,84.88,36.09,5.27,2,47.32,1
29745,1.18,5.49,96.9,47.82,0.91,1,37.91,0
29746,6.68,10.01,70.51,70.8,2.04,2,51.31,1
29747,6.06,7.46,88.24,83.5,0.85,3,80.08,1
29748,2.89,6.73,89.14,61.8,0.06,3,53.8,1
29749,2.66,8.19,83.45,30.96,0.29,4,32.02,0
29750,6.03,5.15,86.54,73.71,1.71,5,62.51,1
29751,2.96,8.83,81.69,35.49,1.02,4,33.17,0
29752,4.95,6.92,97.32,65.32,1.9,4,50.81,1
29753,3.97,6.0,87.31,71.64,0.58,1,61.83,1
29754,1.1,8.16,66.77,90.37,0.56,4,47.49,1
29755,3.33,8.4,89.89,35.82,1.86,2,39.75,0
29756,9.01,4.72,96.44,72.3,0.23,2,44.59,1
29757,1.28,7.1,82.57,48.51,1.24,5,47.45,1
29758,7.79,4.39,93.4,100.0,2.64,4,66.83,1
29759,6.0,6.63,78.64,46.81,0.46,5,56.52,1
29760,5.52,8.96,52.24,64.04,3.94,4,54.89,1
29761,2.16,6.3,97.55,47.43,1.41,4,50.09,1
29762,2.39,7.5,94.48,53.11,1.63,5,54.62,1
29763,1.72,9.23,58.66,51.93,1.76,2,43.96,1
29764,8.35,4.54,63.98,81.01,1.59,2,51.98,1
29765,1.89,8.2,76.42,95.09,0.95,4,53.72,1
29766,3.46,9.35,87.89,95.38,3.3,1,74.86,1
29767,7.45,8.51,95.42,86.96,3.36,1,72.65,1
29768,3.47,7.15,63.95,57.45,2.01,3,57.69,1
29769,2.33,9.6,85.59,54.81,0.71,5,43.46,1
29770,3.63,8.77,97.1,69.95,1.19,2,33.98,0
29771,4.97,7.09,63.91,62.06,2.56,4,56.37,1
29772,1.92,6.96,51.94,32.65,5.84,5,31.25,0
29773,2.49,8.55,79.43,50.49,3.46,5,65.74,1
29774,5.07,10.44,51.44,69.25,9.0,2,52.32,1
29775,2.95,8.19,91.25,77.88,0.71,1,58.49,1
29776,3.84,8.25,50.7,59.9,2.09,4,67.37,1
29777,1.43,5.9,75.59,27.07,1.35,5,22.13,0
29778,10.03,8.1,80.45,76.14,2.99,5,84.73,1
29779,3.69,6.65,75.01,65.04,9.71,1,58.98,1
29780,1.44,5.51,69.58,58.79,0.61,3,30.69,0
29781,3.32,8.06,72.07,65.56,0.13,2,51.24,1
29782,4.07,7.65,83.62,60.8,3.03,1,53.15,1
29783,3.17,5.49,87.95,58.42,2.8,5,44.03,1
29784,1.46,5.84,78.95,51.3,4.36,1,39.88,0
29785,3.76,5.59,66.93,58.54,2.76,4,35.39,0
29786,3.25,6.77,94.68,64.07,5.32,1,48.82,1
29787,2.3,5.7,87.87,50.2,1.33,1,49.03,1
29788,3.01,8.03,91.22,30.6,1.35,3,36.68,0
29789,9.02,3.41,84.14,82.71,2.41,3,60.66,1
29790,6.76,7.74,65.98,78.52,4.53,2,84.4,1
29791,2.68,7.73,87.11,63.59,3.59,3,60.71,1
29792,1.9,7.17,52.4,68.42,1.07,3,44.85,1
29793,6.76,5.66,79.98,56.07,1.57,4,59.71,1
29794,3.08,7.75,79.02,57.76,1.29,2,60.93,1
29795,2.2,6.49,95.83,76.35,0.49,2,78.15,1
29796,2.71,6.96,83.98,44.13,6.23,5,51.38,1
29797,2.85,5.74,86.61,64.93,0.16,5,56.83,1
29798,2.89,6.65,58.0,55.38,2.32,3,49.18,1
29799,3.62,6.61,68.36,54.63,0.75,5,26.3,0
29800,7.28,7.78,35.89,81.79,2.5,2,63.08,1
29801,5.54,6.12,80.61,74.69,3.06,4,69.83,1
29802,4.01,7.25,63.12,55.06,3.63,4,51.49,1
29803,1.75,9.9,94.53,34.46,2.78,2,40.21,1
29804,4.88,5.51,96.84,85.29,3.95,5,64.33,1
29805,4.59,7.91,93.43,43.49,12.0,2,57.83,1
29806,8.15,9.01,45.08,71.4,2.78,2,50.39,1
29807,5.61,6.88,62.39,78.84,2.31,4,72.78,1
29808,3.23,6.83,91.06,49.19,0.61,2,55.48,1
29809,7.37,8.43,90.63,77.79,0.17,5,85.28,1
29810,1.66,7.56,54.37,56.93,1.56,3,36.85,0
29811,9.52,6.22,89.66,97.12,1.41,3,84.38,1
29812,0.77,7.17,63.58,51.59,5.78,3,23.82,0
29813,2.72,5.86,75.35,57.43,0.58,5,57.04,1
29814,6.61,8.0,52.09,76.0,12.0,2,68.42,1
29815,4.06,8.5,59.48,37.79,2.85,1,46.02,1
29816,3.02,6.83,91.39,57.84,1.21,4,62.5,1
29817,4.58,5.78,90.64,54.97,9.1,5,55.03,1
29818,6.07,6.35,70.57,44.2,8.6,3,70.13,1
29819,3.11,10.43,79.2,50.88,4.77,4,39.36,0
29820,5.21,6.09,73.32,50.39,1.25,5,58.1,1
29821,4.13,8.91,78.43,68.72,5.74,4,57.92,1
29822,4.74,9.08,76.5,67.85,0.5,4,52.73,1
29823,4.17,8.02,74.17,39.62,0.25,5,37.23,0
29824,2.23,6.72,77.38,63.72,2.14,5,49.79,1
29825,2.06,6.87,81.32,47.02,0.76,4,52.21,1
29826,5.08,9.19,75.8,81.02,6.61,1,53.86,1
29827,4.42,7.1,93.26,77.97,4.9,2,48.63,1
29828,7.9,7.59,87.07,63.62,2.8,4,72.46,1
29829,1.89,5.51,61.1,64.51,5.88,4,22.68,0
29830,1.88,6.57,93.6,76.78,1.01,3,57.7,1
29831,3.3,4.11,91.38,72.74,0.22,4,43.06,1
29832,9.57,5.74,91.14,100.0,3.1,1,95.04,1
29833,1.8,5.94,40.61,34.27,1.94,1,11.25,0
29834,2.11,7.69,86.29,78.59,3.33,1,66.87,1
29835,4.08,7.76,84.3,60.55,2.52,4,55.87,1
29836,1.48,7.72,90.8,41.54,0.48,1,36.34,0
29837,3.91,6.14,64.49,82.46,0.35,2,55.43,1
29838,2.73,5.05,55.71,80.3,3.04,3,46.36,1
29839,4.75,7.94,91.93,51.78,0.03,1,59.5,1
29840,10.24,4.05,84.55,71.35,2.11,3,67.4,1
29841,3.7,6.5,87.28,48.52,5.74,5,52.4,1
29842,2.21,7.18,95.0,73.11,2.07,4,47.16,1
29843,5.04,8.48,86.54,87.53,1.57,3,70.24,1
29844,5.33,6.88,93.08,46.03,0.06,5,50.5,1
29845,5.53,5.04,76.74,79.34,0.63,4,56.98,1
29846,3.17,7.6,93.7,48.76,0.89,1,42.79,1
29847,5.31,5.91,74.72,77.24,0.97,3,56.56,1
29848,2.56,5.18,92.88,69.46,1.99,5,52.18,1
29849,3.11,7.13,87.12,46.2,1.09,2,53.89,1
29850,3.8,6.98,54.27,79.47,9.65,1,58.01,1
29851,6.51,6.04,91.17,100.0,1.83,3,72.5,1
29852,2.7,5.37,70.58,65.76,0.82,5,57.63,1
29853,2.42,4.56,99.06,46.03,0.22,3,29.1,0
29854,3.03,7.07,77.41,68.48,1.21,5,70.06,1
29855,4.7,5.63,89.53,69.39,0.98,4,67.11,1
29856,2.94,7.22,71.14,60.12,0.72,5,53.17,1
29857,8.68,7.45,56.91,82.8,9.59,2,71.23,1
29858,8.16,7.7,84.54,80.85,1.01,1,93.41,1
29859,10.83,7.06,75.53,84.16,9.01,5,94.27,1
29860,1.88,8.19,81.98,61.8,3.91,4,33.58,0
29861,6.73,6.32,96.7,52.03,1.57,2,80.0,1
29862,7.55,7.48,90.0,67.09,5.2,2,77.76,1
29863,5.62,3.47,80.02,69.01,0.23,2,30.42,0
29864,2.68,6.08,80.82,38.21,0.86,3,38.03,0
29865,4.75,6.39,90.68,58.41,1.48,4,63.99,1
29866,1.15,4.99,80.55,43.08,0.69,5,12.37,0
29867,2.31,4.79,96.66,53.82,0.13,4,38.96,0
29868,3.66,7.24,78.97,73.05,1.39,2,61.1,1
29869,1.09,8.39,70.12,89.22,1.76,5,46.53,1
29870,1.47,6.2,65.84,42.71,3.1,1,29.54,0
29871,3.48,5.71,96.04,50.69,0.49,5,38.31,0
29872,4.94,6.96,80.27,81.84,0.77,3,64.58,1
29873,3.75,5.02,84.18,78.6,1.68,2,55.33,1
29874,15.78,5.17,75.92,99.7,0.73,2,99.86,1
29875,2.1,7.81,80.86,50.84,2.22,5,54.62,1
29876,1.44,6.28,57.89,40.97,3.07,3,28.03,0
29877,7.32,6.46,56.9,51.57,0.87,2,63.73,1
29878,3.21,7.42,68.06,69.5,1.45,1,66.18,1
29879,4.16,8.83,61.63,60.07,3.67,2,56.71,1
29880,6.21,8.73,79.17,91.23,2.2,5,83.0,1
29881,7.61,9.17,85.6,83.02,1.06,4,68.43,1
29882,1.75,7.14,94.18,63.61,1.61,5,49.97,1
29883,3.65,5.62,93.89,47.9,12.0,3,47.48,1
29884,2.25,7.94,75.79,70.71,1.37,4,75.29,1
29885,3.38,8.62,80.84,61.27,0.14,5,80.95,1
29886,4.35,6.59,83.27,78.89,2.66,3,70.01,1
29887,1.63,6.59,87.64,32.15,0.03,5,20.17,0
29888,3.48,6.66,75.77,49.51,2.25,1,48.57,1
29889,10.99,7.46,63.71,69.45,1.72,2,73.63,1
29890,3.78,6.2,73.27,56.75,1.67,5,42.61,1
29891,16.0,7.88,72.55,100.0,2.89,1,91.71,1
29892,1.13,7.12,81.67,41.82,6.15,4,38.72,0
29893,4.59,7.71,87.23,49.53,0.21,3,47.38,1
29894,2.78,10.09,65.73,67.52,0.43,1,39.02,0
29895,4.91,7.9,73.15,48.55,1.1,1,56.2,1
29896,2.73,7.75,65.33,60.76,0.73,5,51.9,1
29897,3.66,6.03,94.31,40.35,2.03,1,48.1,1
29898,1.9,8.66,75.94,41.99,2.64,1,22.61,0
29899,3.18,7.05,64.53,61.88,1.67,3,48.4,1
29900,2.98,5.96,98.95,52.55,1.23,2,49.19,1
29901,5.33,6.07,78.63,50.14,1.58,1,51.77,1
29902,1.64,4.89,96.29,45.46,2.98,2,15.13,0
29903,6.62,6.3,85.55,66.69,0.58,3,74.13,1
29904,2.45,8.48,84.34,40.46,0.36,1,59.69,1
29905,4.54,6.42,67.36,36.49,3.23,2,50.53,1
29906,1.32,8.15,95.71,55.89,0.64,4,44.14,1
29907,3.36,9.04,45.15,66.57,1.34,4,33.69,0
29908,2.69,8.06,77.12,78.45,4.94,5,51.2,1
29909,1.5,5.86,89.99,27.83,3.08,1,21.68,0
29910,5.74,3.0,73.71,86.99,1.46,2,25.17,0
29911,3.17,6.45,98.83,52.33,4.91,5,57.06,1
29912,6.56,6.14,54.78,70.66,0.87,1,49.08,1
29913,1.43,8.09,60.33,75.83,4.78,4,24.95,0
29914,11.82,6.45,81.59,72.21,1.12,5,77.75,1
29915,8.6,6.58,50.65,73.95,1.0,4,61.34,1
29916,4.71,9.38,94.95,52.06,2.91,4,47.15,1
29917,5.34,6.85,91.27,75.6,1.5,2,60.79,1
29918,0.8,9.14,94.21,54.83,4.33,5,50.0,1
29919,8.34,5.35,86.97,53.41,0.12,1,61.75,1
29920,5.61,7.65,93.7,56.98,0.96,5,48.7,1
29921,4.64,4.59,73.48,56.97,1.29,4,28.25,0
29922,10.07,5.9,51.76,94.8,1.35,2,68.92,1
29923,1.26,9.74,57.04,53.99,2.86,1,27.11,0
29924,5.79,7.7,82.91,84.23,1.4,5,77.16,1
29925,3.21,7.53,94.36,90.78,3.17,5,77.53,1
29926,2.69,5.5,80.61,47.49,12.0,4,45.62,1
29927,6.99,4.21,64.45,100.0,0.19,2,48.68,1
29928,2.14,5.17,68.28,49.02,0.15,3,52.12,1
29929,7.15,5.89,79.7,69.27,1.74,5,61.28,1
29930,7.42,5.0,87.83,53.02,1.89,1,59.79,1
29931,2.96,9.12,82.8,96.06,2.86,4,77.09,1
29932,4.65,4.99,41.22,62.37,0.05,3,1.19,0
29933,4.39,9.27,62.63,61.04,0.18,3,61.34,1
29934,3.68,5.17,89.97,81.8,1.99,1,68.46,1
29935,5.8,8.32,84.04,79.99,2.81,4,66.73,1
29936,2.92,7.59,49.08,35.43,1.14,4,44.9,1
29937,3.88,6.33,65.34,72.65,1.49,3,50.28,1
29938,4.03,8.31,66.89,42.64,0.61,1,36.34,0
29939,7.83,8.84,96.32,64.83,2.13,4,66.89,1
29940,11.25,5.51,70.5,71.13,5.16,4,75.64,1
29941,1.57,11.42,87.9,65.2,4.93,1,33.8,0
29942,5.66,4.31,40.55,72.71,2.28,5,5.47,0
29943,5.23,6.32,93.22,65.51,3.33,2,66.87,1
29944,1.78,7.07,95.8,62.52,3.49,3,25.73,0
29945,2.01,10.54,70.46,71.09,3.86,1,38.69,0
29946,0.8,7.29,85.66,75.18,6.3,2,44.49,1
29947,2.35,5.79,67.14,48.55,3.57,2,53.71,1
29948,1.19,4.74,71.86,53.32,1.68,2,11.55,0
29949,5.06,7.71,63.46,67.36,3.65,2,73.76,1
29950,1.96,6.25,92.7,78.27,0.18,5,46.3,1
29951,4.08,8.68,79.8,62.5,7.37,2,55.23,1
29952,3.41,6.85,65.5,72.49,6.9,4,49.0,1
29953,1.2,4.82,93.89,73.13,1.9,1,27.63,0
29954,7.94,8.74,79.94,60.17,3.36,4,68.81,1
29955,2.39,7.97,86.02,57.78,0.84,4,65.58,1
29956,3.76,3.0,79.01,38.43,2.01,3,27.66,0
29957,2.7,9.32,69.07,40.19,1.2,2,34.79,0
29958,3.27,9.03,43.21,55.99,2.43,5,19.49,0
29959,5.42,6.88,81.08,67.25,1.78,5,65.65,1
29960,6.01,5.01,74.3,53.48,0.72,2,50.58,1
29961,6.71,7.34,75.96,85.94,0.87,5,71.27,1
29962,3.53,5.54,83.68,59.35,2.5,1,53.25,1
29963,3.62,6.26,93.68,75.82,0.84,5,61.01,1
29964,2.02,6.44,51.2,44.2,2.08,1,38.65,0
29965,3.19,6.19,62.22,82.84,1.65,3,59.53,1
29966,1.73,7.95,60.55,58.27,5.1,3,35.22,0
29967,5.27,7.85,85.78,67.34,2.87,3,70.7,1
29968,2.04,8.29,99.25,63.46,1.27,2,52.24,1
29969,1.28,4.83,88.57,51.69,7.21,2,16.96,0
29970,3.08,6.32,93.22,49.4,7.49,3,43.44,1
29971,3.15,8.73,94.9,67.14,2.7,3,38.36,0
29972,2.78,8.4,69.46,50.62,2.89,5,60.26,1
29973,3.28,4.99,87.69,99.58,4.97,5,57.17,1
29974,10.97,6.85,88.42,90.22,4.46,5,79.16,1
29975,0.98,3.94,73.12,51.33,2.92,4,30.43,0
29976,1.98,7.45,32.99,23.59,0.37,2,15.14,0
29977,2.56,7.35,83.31,43.37,2.05,3,46.26,1
29978,1.99,8.94,34.67,20.99,0.11,5,0.0,0
29979,3.83,3.08,76.69,76.09,1.91,2,18.64,0
29980,2.61,6.25,61.39,54.23,2.1,1,60.36,1
29981,5.26,7.05,89.91,69.8,3.27,2,55.67,1
29982,0.66,5.43,88.6,50.72,4.62,5,34.29,0
29983,3.06,6.09,90.75,48.41,12.0,1,49.26,1
29984,7.64,6.16,65.06,67.19,5.57,1,59.0,1
29985,2.16,5.63,41.76,48.89,3.41,4,22.99,0
29986,1.4,6.69,87.74,55.09,2.8,4,46.19,1
29987,2.09,5.68,79.62,43.26,1.36,5,47.83,1
29988,5.26,7.22,87.28,66.79,3.03,3,63.48,1
29989,4.87,4.37,61.2,72.6,2.88,2,41.98,1
29990,3.44,7.7,68.75,64.82,1.29,2,56.97,1
29991,2.08,5.21,74.94,33.85,2.22,2,44.05,1
29992,1.39,4.16,92.01,61.92,4.7,5,27.66,0
29993,2.16,7.57,92.9,58.87,3.19,1,51.55,1
29994,2.39,5.57,33.83,63.4,1.15,1,18.01,0
29995,2.63,6.57,91.4,55.68,0.4,4,56.6,1
29996,6.85,5.73,43.82,53.69,2.55,3,42.2,1
29997,3.23,7.24,67.49,87.31,2.94,1,59.5,1
29998,4.24,5.34,93.47,60.03,3.47,4,59.72,1
29999,10.33,6.81,85.87,81.38,4.17,5,88.44,1
30000,2.79,5.65,90.85,57.32,0.98,5,45.44,1
30001,6.55,5.43,80.84,51.76,2.17,1,63.79,1
30002,7.5,8.28,80.69,96.02,0.68,3,64.26,1
30003,2.93,5.47,88.97,49.6,2.22,3,47.9,1
30004,4.69,6.18,90.28,47.58,0.33,2,43.89,1
30005,5.77,5.0,69.23,81.8,2.57,2,42.83,1
30006,2.55,7.05,86.87,68.62,0.34,3,55.46,1
30007,3.71,8.32,84.93,43.66,1.17,5,51.5,1
30008,1.53,6.42,79.45,47.82,3.72,3,25.77,0
30009,3.07,8.52,70.74,66.01,0.16,2,45.78,1
30010,1.99,5.94,67.49,61.84,0.28,2,43.96,1
30011,9.41,5.36,98.93,97.76,0.15,1,77.11,1
30012,5.98,6.57,89.4,55.2,0.68,1,70.99,1
30013,8.72,4.94,51.83,68.87,4.22,2,58.76,1
30014,3.41,6.06,84.61,65.31,1.97,5,52.09,1
30015,4.54,5.18,86.37,48.77,6.03,5,48.72,1
30016,12.33,7.37,64.47,71.51,6.19,1,72.97,1
30017,3.24,6.36,85.93,55.93,2.67,5,42.71,1
30018,5.3,7.04,85.39,67.84,0.6,1,48.81,1
30019,2.61,7.45,70.61,29.94,1.19,5,30.26,0
30020,8.18,6.05,85.2,59.77,3.94,5,59.36,1
30021,3.1,7.61,63.52,69.5,11.83,5,50.12,1
30022,10.8,7.54,64.86,100.0,4.94,4,92.31,1
30023,1.42,6.09,53.41,39.97,3.58,1,39.23,0
30024,4.85,7.29,95.09,89.3,9.38,1,78.66,1
30025,4.83,6.82,95.27,63.21,0.06,5,61.3,1
30026,3.64,6.17,89.64,63.72,0.23,5,75.88,1
30027,3.14,9.92,84.21,76.14,6.75,5,44.65,1
30028,0.67,6.96,99.34,43.63,0.45,1,44.48,1
30029,10.72,5.13,90.1,63.82,1.28,1,75.69,1
30030,2.08,7.58,80.23,69.98,0.3,3,51.26,1
30031,1.21,7.18,96.78,62.33,0.27,5,48.5,1
30032,5.42,7.39,77.12,48.3,12.0,2,43.13,1
30033,13.25,6.01,83.11,99.67,8.17,3,78.49,1
30034,8.1,8.9,58.67,81.89,0.16,4,83.9,1
30035,1.95,8.03,74.59,44.16,6.71,4,37.22,0
30036,4.21,6.34,83.88,65.14,0.14,5,62.81,1
30037,3.46,9.74,77.0,87.49,3.24,2,50.39,1
30038,3.4,7.21,95.54,42.25,0.37,2,47.34,1
30039,3.79,5.41,92.38,66.68,9.04,5,49.45,1
30040,2.64,5.72,85.27,42.65,2.07,4,50.24,1
30041,3.93,5.27,99.19,64.75,0.36,1,53.08,1
30042,5.2,6.04,81.58,63.43,1.99,2,50.92,1
30043,4.05,6.9,66.06,49.78,4.5,5,49.64,1
30044,4.17,7.49,78.46,64.37,1.51,4,66.95,1
30045,2.98,3.29,83.56,64.53,5.19,2,26.86,0
30046,2.16,5.48,50.83,55.8,4.17,2,32.66,0
30047,2.89,6.55,73.42,71.23,2.34,3,49.74,1
30048,5.95,5.01,59.29,52.56,1.57,4,45.37,1
30049,3.72,5.63,91.7,80.33,0.07,5,53.5,1
30050,5.84,8.04,72.33,79.85,1.33,3,81.88,1
30051,5.22,7.94,78.8,54.94,3.09,2,71.11,1
30052,7.04,3.04,86.3,72.72,7.17,4,62.92,1
30053,2.14,7.04,75.31,60.99,1.13,2,59.8,1
30054,2.62,6.6,86.58,48.69,4.11,1,47.27,1
30055,6.82,4.63,96.95,72.03,1.45,3,37.46,0
30056,6.37,5.69,96.64,48.77,2.61,5,59.53,1
30057,5.03,8.23,80.14,40.89,1.51,2,64.76,1
30058,5.11,8.4,79.99,72.0,1.34,4,62.88,1
30059,2.64,8.21,39.46,68.2,0.01,3,28.68,0
30060,0.83,6.44,74.91,37.82,3.81,5,22.62,0
30061,4.75,6.42,69.08,49.77,12.0,1,48.44,1
30062,8.43,6.03,69.0,55.94,11.1,1,68.75,1
30063,2.68,7.83,85.66,71.19,2.44,1,70.07,1
30064,2.97,3.38,93.53,51.37,3.43,4,43.9,1
30065,3.66,5.63,74.08,58.28,0.21,1,54.12,1
30066,7.13,4.4,79.41,68.53,1.37,3,51.01,1
30067,2.77,11.22,73.97,59.53,3.89,2,53.74,1
30068,2.91,9.65,84.18,60.95,0.74,4,48.23,1
30069,2.62,7.6,69.68,60.75,0.49,5,49.06,1
30070,1.94,10.2,73.39,44.53,0.87,1,23.09,0
30071,2.4,7.49,57.45,15.0,6.13,3,26.55,0
30072,2.81,8.31,90.5,55.42,1.34,4,46.39,1
30073,2.74,4.18,90.4,52.25,1.16,1,35.41,0
30074,1.7,7.69,90.1,42.04,3.31,4,50.63,1
30075,7.31,8.87,91.53,65.71,2.94,3,62.54,1
30076,8.21,8.17,95.91,87.57,2.41,2,87.85,1
30077,1.8,5.3,90.79,53.84,0.8,2,29.57,0
30078,5.13,9.07,93.46,55.68,0.12,2,49.71,1
30079,5.53,7.34,43.19,43.92,1.81,1,34.43,0
30080,1.47,9.47,91.82,51.43,2.56,4,51.3,1
30081,6.43,6.05,93.24,82.33,2.69,5,80.18,1
30082,10.43,6.94,54.16,72.82,9.08,1,85.08,1
30083,2.83,7.65,84.64,55.09,2.39,4,66.91,1
30084,8.08,7.38,96.65,83.36,1.25,2,77.25,1
30085,1.95,3.79,90.91,57.53,1.12,4,21.87,0
30086,1.9,6.95,67.74,49.06,0.28,4,35.72,0
30087,15.64,9.04,91.34,75.37,0.5,1,95.69,1
30088,1.4,8.15,71.89,46.83,7.29,2,33.69,0
30089,1.49,9.89,70.02,72.78,0.38,5,27.79,0
30090,4.9,5.05,92.83,70.28,1.25,4,67.68,1
30091,1.74,7.44,59.78,61.63,0.37,3,29.23,0
30092,6.82,8.87,74.67,48.9,0.62,1,61.58,1
30093,14.88,6.32,72.24,71.7,0.83,4,84.7,1
30094,4.07,8.34,52.82,53.6,0.63,1,57.83,1
30095,9.38,8.43,81.92,90.48,0.65,2,84.31,1
30096,6.94,9.9,67.02,57.36,6.43,3,56.33,1
30097,2.97,7.18,86.92,53.99,2.72,1,48.7,1
30098,2.0,5.29,98.02,40.55,0.66,3,39.56,0
30099,2.71,9.67,96.51,63.24,0.9,3,41.65,1
30100,6.28,5.9,30.0,68.56,4.62,5,33.84,0
30101,1.59,6.66,60.48,49.71,1.29,5,38.67,0
30102,6.19,9.93,86.34,92.18,5.14,3,60.45,1
30103,2.94,6.23,95.53,44.81,1.3,4,48.14,1
30104,5.4,7.34,79.52,88.04,3.28,5,60.46,1
30105,2.22,7.45,45.65,56.08,9.98,2,26.65,0
30106,6.22,7.89,74.59,69.43,1.13,5,56.17,1
30107,4.7,9.39,71.54,50.53,0.02,1,54.02,1
30108,2.51,5.69,91.8,64.93,0.35,2,56.46,1
30109,5.51,8.56,95.15,86.46,0.71,4,73.66,1
30110,3.52,6.74,53.68,32.1,8.38,1,34.68,0
30111,10.29,6.46,81.21,91.4,4.72,2,93.37,1
30112,1.79,7.69,79.52,21.26,12.0,1,29.86,0
30113,4.65,9.02,37.84,57.76,2.15,3,30.08,0
30114,6.41,6.43,88.96,64.92,0.65,3,60.47,1
30115,3.87,7.68,65.12,60.86,1.99,3,60.44,1
30116,1.2,7.93,72.92,58.72,5.02,2,34.87,0
30117,0.87,7.96,90.62,50.2,1.69,5,33.94,0
30118,2.64,6.87,55.74,82.67,2.15,1,52.2,1
30119,10.97,7.72,92.06,98.26,3.35,2,74.94,1
30120,10.78,6.54,50.0,70.24,2.9,1,76.06,1
30121,8.24,7.3,78.45,95.42,1.41,2,89.82,1
30122,3.58,6.85,63.47,70.84,1.15,1,59.88,1
30123,1.87,6.87,53.42,73.01,3.54,1,50.24,1
30124,1.08,7.24,93.21,52.42,11.69,2,29.32,0
30125,2.13,6.25,48.49,51.99,5.1,4,16.83,0
30126,4.67,5.87,92.75,65.34,2.04,2,43.67,1
30127,2.37,9.76,77.37,46.48,1.29,3,53.73,1
30128,6.65,7.71,55.88,72.22,3.1,4,59.42,1
30129,2.08,7.86,52.2,25.93,0.92,2,33.17,0
30130,9.75,4.71,62.3,77.41,1.58,4,58.01,1
30131,3.14,7.72,40.73,81.31,2.38,5,38.04,0
30132,3.53,8.73,88.6,42.9,0.84,5,38.13,0
30133,2.47,6.3,65.37,54.27,4.71,1,41.61,1
30134,2.73,6.42,83.73,49.8,0.15,1,49.96,1
30135,2.41,5.01,56.35,73.6,1.69,5,34.16,0
30136,9.47,5.6,76.55,80.35,0.16,4,68.93,1
30137,3.08,5.68,64.58,75.47,0.42,5,68.36,1
30138,3.84,5.2,68.11,71.34,0.64,2,48.72,1
30139,3.85,7.25,70.47,42.12,2.26,3,48.63,1
30140,5.24,7.55,81.11,76.31,1.87,4,66.87,1
30141,4.74,3.98,75.42,63.14,1.66,4,50.13,1
30142,9.86,4.1,78.02,57.58,5.71,1,41.31,1
30143,3.86,7.21,70.62,82.62,2.69,1,57.1,1
30144,3.36,7.16,42.59,57.94,0.16,4,37.48,0
30145,2.94,6.26,59.29,66.23,2.1,1,57.47,1
30146,3.26,7.65,88.59,55.44,7.13,5,61.14,1
30147,2.68,7.33,78.34,56.11,1.4,2,55.25,1
30148,3.43,8.12,74.32,32.39,2.18,2,40.05,1
30149,2.61,6.94,75.95,63.64,0.72,2,44.91,1
30150,3.59,8.91,82.08,66.57,0.16,3,55.96,1
30151,2.53,7.11,75.17,47.78,0.71,4,42.49,1
30152,3.73,6.11,92.94,74.44,1.57,5,59.93,1
30153,15.89,6.11,83.76,92.08,7.71,3,96.39,1
30154,3.78,8.5,96.76,89.94,1.25,4,70.96,1
30155,2.01,5.24,83.55,57.95,1.29,2,44.8,1
30156,1.82,5.9,85.22,66.0,0.01,1,41.73,1
